striker,NCBPI,n_balls,confidence,CWBPI,CWBPI_normalized
B Lee,0.9160838295929272,137,0.0519529768676526,0.7431909195933778,0.7625227638000893
Sunny Singh,1.232627933785533,48,0.0188383045525902,0.7431150357673516,0.76244490608786
DL Chahar,1.0061498664151705,89,0.0343762070297412,0.7430816177769242,0.762410618830374
LA Pomersbach,0.8174750359111276,300,0.1071428571428571,0.7426905289595873,0.7620093570307139
Shahid Afridi,1.206407728687262,46,0.0180675569520816,0.7422567658417598,0.7615643108888406
HC Brook,0.8737980138346272,159,0.0597969161338849,0.7420928373498352,0.7613961182973644
Urvil Patel,1.357761870010591,34,0.0134175217048145,0.7420895319233886,0.761392726890334
S Gopal,0.8456797112210417,200,0.074074074074074,0.7420099676139684,0.7613110929581648
M Manhas,0.7767415517693603,584,0.1893644617380026,0.7418638250800301,0.7611611489721049
RE van der Merwe,0.820852798447942,254,0.0922294843863471,0.7417529343207274,0.7610473737280402
Umar Gul,1.786521804917328,19,0.0075426756649464,0.7416573579225628,0.7609493112014926
Azmatullah Omarzai,0.9738119755208066,77,0.0298797050834303,0.7408903734686102,0.7601623759871339
Sachin Baby,0.8860293567139669,123,0.0468928707586732,0.7408587804762959,0.7601299611995187
AP Tare,0.8023253024430372,285,0.1023339317773788,0.7407374080825034,0.7600054316732237
K Rabada,0.8174361885027212,220,0.0808823529411764,0.7404878425676855,0.7597493744729927
KA Jamieson,0.9590138772760342,77,0.0298797050834303,0.7404482106572607,0.7597087116593401
AUK Pathan,1.2381815625837205,33,0.0130280300039478,0.7402885755541923,0.7595449241361315
TR Birt,1.018358991045232,59,0.0230558812035951,0.7402790741638042,0.7595351755960624
C Bosch,1.2509462444297863,32,0.0126382306477093,0.7402532583472589,0.7595086882598169
Y Nagar,0.7949752408560739,293,0.1049051199427139,0.7401427554186667,0.7593953109346954
JG Bethell,1.1469502199642416,39,0.0153603781016148,0.7400638160268261,0.7593143181754298
SA Asnodkar,0.7749538849058905,450,0.1525423728813559,0.7400068537359854,0.7592558741843918
C Munro,0.8261417433971615,181,0.0675121223424095,0.7399562200180503,0.7592039233847743
D Pretorius,1.2957985279002702,28,0.0110759493670886,0.7399419814456938,0.7591893144394015
B Akhil,0.9522128310549406,73,0.028371550719005,0.7399154710379,0.7591621144442355
PN Mankad,0.93644495768257,75,0.029126213592233,0.7396211037435725,0.7588600900828967
UT Yadav,0.8056126275149493,220,0.0808823529411764,0.7395315251348511,0.7587681813599847
S Anirudha,0.8209976779905229,178,0.0664675130694548,0.7395177584002312,0.7587540565257677
AB McDonald,0.8749661447252296,107,0.0410433448408131,0.7395137505942102,0.7587499444689014
TG Southee,0.8724765611216365,108,0.0414110429447852,0.7394625916083754,0.7586974547381423
B Chipli,0.783715244539177,306,0.1090520313613685,0.73916886498307,0.7583960877108756
AC Blizzard,0.8839763693424092,91,0.0351215746815901,0.7389937552773699,0.7582164230604629
LA Carseldine,0.831081414136615,142,0.0537471612414837,0.7389494818777084,0.7581709980233927
S Sohal,0.7701533397334664,413,0.1417782354960521,0.7388823548312489,0.7581021248716324
AN Ahmed,1.2134536857609883,27,0.0106846062524732,0.7388421922552644,0.7580609175887746
