striker,NCBPI,n_balls,confidence,CWBPI,CWBPI_normalized
R Vinay Kumar,0.2879096879403823,333,0.1175432403812213,0.2450434271064909,0.6159211817446247
LA Carseldine,0.3444495047079955,142,0.0537471612414837,0.2449833204303848,0.61577010250363
Avesh Khan,0.5941627245744826,39,0.0153603781016148,0.2447839500460599,0.615268981358826
P Kumar,0.2791639974314595,375,0.1304347826086956,0.2445289050244656,0.614627920984535
PN Mankad,0.4166746743198123,75,0.029126213592233,0.244498913973797,0.6145525379245294
SP Fleming,0.3194276001682947,171,0.0640209659303631,0.2444613337840957,0.6144580794233391
Iqbal Abdulla,0.3859870187513123,89,0.0343762070297412,0.2443750280329888,0.6142411483232446
CA Ingram,0.2994263234793975,218,0.0802060338484179,0.2441534368752943,0.613684174853999
R Bhatia,0.2831095148449141,309,0.11000355998576,0.2441491431098682,0.6136733823952638
AB McDonald,0.3546534947304381,107,0.0410433448408131,0.2440667536803599,0.61346629504187
R McLaren,0.2961921224449572,224,0.0822320117474302,0.2440092284641012,0.6133217043478997
Sachin Baby,0.3378820659168183,123,0.0468928707586732,0.2439548597088486,0.6131850474769908
S Gopal,0.3015343218341942,200,0.074074074074074,0.2439410989908815,0.6131504596581212
A Flintoff,0.344895389916167,114,0.043611323641928,0.2439373287524806,0.6131409830942371
Misbah-ul-Haq,0.3824950389727252,82,0.0317583268783888,0.2438802076314116,0.6129974081009928
DL Chahar,0.3689732398197425,89,0.0343762070297412,0.243790158846079,0.6127710688152113
LH Ferguson,0.4704299272898645,49,0.0192232247940368,0.2437760570206923,0.6127356236165399
CA Pujara,0.2701266072619796,403,0.138821908370651,0.2436083794816118,0.6123141630238522
BB Samantray,0.3342356205169881,116,0.0443425076452599,0.2435418329084526,0.6121468969826234
B Lee,0.3201335037425631,137,0.0519529768676526,0.2435314345549005,0.6121207605288379
KA Jamieson,0.3797468468937576,77,0.0298797050834303,0.2435291463404582,0.6121150090595574
Vivrant Sharma,0.4544874687146112,49,0.0192232247940368,0.2434695915557306,0.6119653170077399
Urvil Patel,0.5466012237862573,34,0.0134175217048145,0.2434564106224444,0.6119321864883785
PHKD Mendis,0.3865935292992565,72,0.0279937791601866,0.243456001951045,0.611931159285265
M Kaif,0.2833566228957433,258,0.0935460478607686,0.2434518171195225,0.6119206406339093
RR Powar,0.362984092965232,86,0.0332559938128383,0.2434457598234924,0.6119054155084158
AD Hales,0.3297103038843935,119,0.0454371897670866,0.2434401027379855,0.6118911963194672
CM Gautam,0.3080886870403822,158,0.0594431903686982,0.2434206604442896,0.6118423277550237
M Morkel,0.3412312435129649,104,0.0399385560675883,0.2434032842680068,0.6117986524148742
PK Garg,0.284108803867201,247,0.0899162722970513,0.2433596568852348,0.6116889941821656
YV Takawale,0.2916955919394416,205,0.0757855822550831,0.2433019220909896,0.6115438767100538
